Steps,Weight (kg),Sleep Duration (hours),Calories Burned,Water Intake (L),Health Status
6518,88,8.6,1445,1.1,Healthy
6871,87.8,5.3,1717,1.2,Healthy
6710,87.7,5.9,1628,2.6,Healthy
6332,87.9,6.9,1479,2.7,Healthy
6235,88.2,6.7,1752,1.2,Healthy
6235,88.1,7.1,1487,2.5,Healthy
7126,88.1,6.6,1675,2.8,Healthy
6243,88.4,4.4,1448,3,Healthy
6331,88.3,7.4,1458,2.2,Healthy
6216,87.6,4.8,1911,2.8,Healthy
6447,88.2,5,1424,1.4,Healthy
6837,87.6,8,1900,1.9,Healthy
6467,87.8,6.7,1511,2.8,Healthy
6299,88,6.4,1550,1.1,Healthy
6325,88.3,8.4,1740,2.7,Healthy
6413,87.9,8.6,1522,1.9,Healthy
6233,88.3,7,1938,1.1,Healthy
7175,88.3,5,1597,2.1,Healthy
6537,87.6,5.6,1452,1.4,Healthy
6619,88.2,6.2,1457,1.3,Healthy
6203,88.2,8.9,1476,1.1,Healthy
6650,87.6,5.3,1876,1.9,Healthy
7047,88.3,6.1,1669,1.4,Healthy
6223,88.1,5.2,1914,1.9,Healthy
6686,87.6,8.4,1545,1.1,Healthy
6694,87.7,7.2,1573,1.7,Healthy
6868,87.7,7.4,1956,2.3,Healthy
6922,88.3,4.6,1597,1.8,Healthy
6422,87.6,8.6,1503,1,Healthy
6272,87.5,7.7,1886,1.9,Healthy
6274,88.2,6.4,1753,1.3,Healthy
6747,87.7,6.5,1822,2.5,Healthy
6986,88.3,7,1499,3,Healthy
7094,88.1,6.7,1695,2.9,Healthy
6895,87.8,8.3,1616,2.4,Healthy
6544,87.7,8.9,1496,1.2,Healthy
6755,87.8,5.5,1707,2.4,Healthy
6665,87.9,5,1643,2.5,Healthy
7027,88,6.2,1939,2.6,Healthy
6200,87.8,6.6,1665,2.5,Healthy
6190,88.2,7.3,1489,1.4,Healthy
6353,88.3,6.8,1671,2.7,Healthy
6711,87.7,8.4,1533,2.3,Healthy
6592,88.3,6.2,1723,2.5,Healthy
6381,88.1,5.8,1384,1.3,Healthy
6219,87.9,8,1560,3,Healthy
6906,87.6,6.9,1452,2.9,Healthy
7011,87.6,6.1,1772,1.6,Healthy
7052,88,5.7,1373,1.1,Healthy
7011,88.2,8.7,1442,1.3,Healthy
7126,88.3,7.7,1855,2.9,Healthy
6637,87.6,6.4,1649,1.2,Healthy
7147,88.2,8.9,1487,2.1,Healthy
6597,87.8,6.9,1494,2.8,Healthy
6248,87.9,7.2,1807,3,Healthy
6576,87.9,5.4,1475,2.5,Healthy
6161,87.6,7.5,1512,2.5,Healthy
6588,87.8,6.4,1621,2.5,Healthy
6667,87.9,6.4,1655,1.6,Healthy
6794,88.3,7.5,1870,2.4,Healthy
6647,88,5.5,1677,1.3,Healthy
6950,88.2,8.3,1512,2.8,Healthy
7018,88.4,4.6,1587,1.5,Healthy
6822,87.7,6.5,1719,2.9,Healthy
6953,88.4,7,1858,1.7,Healthy
6788,87.6,7.9,1569,2.8,Healthy
6979,87.7,6.9,1854,1.3,Healthy
6424,87.8,8.9,1870,1.1,Healthy
6321,88.1,7.2,1834,2.3,Healthy
6399,87.9,6.3,1818,2,Healthy
6285,88,8.9,1765,2.8,Healthy
7004,87.6,6,1556,1.6,Healthy
6592,88.2,7,1691,1,Healthy
6851,88.3,7.3,1894,2.1,Healthy
6283,88,7,1743,2.7,Healthy
6149,88.1,6.9,1665,2.6,Healthy
6561,88.4,5,1435,1.1,Healthy
7114,87.9,8.9,1620,1.4,Healthy
6443,88.4,8.6,1876,2.5,Healthy
6328,88,6.2,1400,2.3,Healthy
6155,88.2,5.2,1649,2.9,Healthy
6764,87.9,4.6,1839,1.3,Healthy
6934,88.4,6.7,1392,2.6,Healthy
6451,87.6,6.5,1652,1.4,Healthy
6623,88.4,4.9,1724,2.7,Healthy
6872,87.6,5.5,1646,2.5,Healthy
6827,88.4,7.6,1620,1.4,Healthy
6900,88.2,7.3,1704,2.3,Healthy
6835,88.5,4.3,1573,2.3,Healthy
6602,88.4,6.8,1596,1.4,Healthy
6275,88.1,8.2,1706,1.1,Healthy
6771,87.8,7,1847,2.2,Healthy
6728,88.4,4.7,1859,2.1,Healthy
6145,87.9,5.9,1452,1.5,Healthy
7070,88.1,8.2,1396,1,Healthy
6159,88.5,4.9,1774,2.6,Healthy
6498,88.1,6.8,1689,1.1,Healthy
6353,88.1,4.1,1445,2.4,Healthy
6417,88.2,6.1,1757,1.7,Healthy
6314,88,8.9,1556,1.7,Healthy
6223,87.9,8.6,1863,2.4,Healthy
6223,87.6,6.1,1569,1.2,Healthy
6434,88.2,5.1,1587,2.2,Healthy
6165,87.5,6.2,1830,1.5,Healthy
6250,88.5,7.2,1559,1.2,Healthy
6513,87.8,7.4,1442,1.8,Healthy
6146,88.1,5.1,1948,1,Healthy
6794,87.6,4.1,1437,2.8,Healthy
6335,87.7,7.2,1400,1.1,Healthy
6215,88.2,8,1790,1.9,Healthy
7112,87.6,6.8,1460,2.7,Healthy
6785,88.1,4.2,1455,1,Healthy
7013,87.8,5.5,1815,1.8,Healthy
6967,87.6,6.4,1704,1.9,Healthy
6989,88.3,7.4,1954,1.1,Healthy
6544,88.1,7.5,1643,2.4,Healthy
6706,88.3,7.7,1414,1.1,Healthy
6257,87.8,4.1,1689,2.1,Healthy
6477,88.2,7,1658,2.8,Healthy
6373,87.5,4.2,1412,2.5,Healthy
6459,87.9,5,1885,2.7,Healthy
6132,87.5,4.8,1475,1.5,Healthy
6374,87.8,8.4,1479,1.3,Healthy
6557,87.5,4.9,1869,1.5,Healthy
6994,87.5,7.6,1745,2.8,Healthy
6347,88.2,8.1,1843,2.3,Healthy
6891,88.3,6.4,1536,2.8,Healthy
7024,88.3,4.4,1435,2.1,Healthy
6324,87.9,8.9,1742,2.5,Healthy
6349,88.1,5.1,1749,1,Healthy
6293,87.7,6.3,1502,2.6,Healthy
7054,88,6.7,1914,3,Healthy
6481,87.6,5.5,1872,2.9,Healthy
6322,87.5,8.8,1501,2.9,Healthy
6176,88.4,6,1711,2.4,Healthy
6973,87.7,6.3,1775,2.9,Healthy
6645,88.3,8.2,1881,2.7,Healthy
6925,88.2,7.3,1931,1.3,Healthy
6222,88.2,8.8,1638,1.5,Healthy
6472,88,8.5,1899,1.3,Healthy
6479,88.3,6.5,1824,1.7,Healthy
6712,88.4,4.6,1382,2.2,Healthy
6252,88,6.9,1918,2,Healthy
7073,87.8,4.5,1662,1.2,Healthy
6761,88.2,7.1,1835,1,Healthy
6882,87.7,8.7,1820,1.4,Healthy
6204,88.4,5.5,1722,1.6,Healthy
6805,87.7,6.5,1852,3,Healthy
6909,87.7,5.2,1503,2.7,Healthy
7111,88,7.3,1460,2.9,Healthy
6539,88.3,8,1393,1.5,Healthy
6513,87.8,5.6,1703,2.5,Healthy
6676,88.3,6.5,1757,1.8,Healthy
6809,88.3,5.8,1881,2,Healthy
6884,88.1,5.4,1522,2.1,Healthy
6685,88.3,4.6,1908,1.4,Healthy
6366,88,4.1,1904,2.6,Healthy
6960,88.1,5.5,1468,2.8,Healthy
6850,88.5,5.1,1583,2.6,Healthy
6183,88.2,4.1,1936,3,Healthy
6425,88.5,4.3,1629,2.7,Healthy
6963,88.4,8.4,1870,2.5,Healthy
6520,87.8,8.4,1418,2.5,Healthy
6887,87.8,4,1489,1.7,Healthy
6786,87.7,6,1938,1.3,Healthy
6352,87.9,4.9,1725,1.3,Healthy
6476,88.4,6.6,1589,2.9,Healthy
6896,87.8,7.6,1614,2.4,Healthy
6709,87.8,8.3,1799,2,Healthy
6923,88.5,7.5,1678,1,Healthy
6332,87.8,4.9,1402,2.9,Healthy
7068,88.1,4.6,1366,1.3,Healthy
6407,88.3,6.7,1560,2.8,Healthy
6596,87.7,8.9,1773,2,Healthy
6455,88.4,8.4,1858,2.3,Healthy
6702,88.2,5.7,1626,1.6,Healthy
6536,88.2,5.9,1610,1.8,Healthy
6780,88.5,4.7,1911,1.1,Healthy
6427,87.5,7.3,1914,1.9,Healthy
6874,88.2,4.2,1936,1,Healthy
6466,87.6,6.4,1695,1.9,Healthy
6633,87.5,6.9,1910,2,Healthy
7080,87.8,4.7,1505,1,Healthy
6144,88.3,7.6,1737,1.9,Healthy
6608,88.3,6.9,1519,1.2,Healthy
6606,88.3,8.5,1836,2.6,Healthy
6965,87.5,7.3,1639,2.6,Healthy
6270,88.1,5.7,1705,2.8,Healthy
6270,88.4,4.7,1828,2.6,Healthy
6596,87.9,6.3,1823,1,Healthy
6278,87.8,5.9,1536,1.8,Healthy
6948,87.8,7.9,1943,2.7,Healthy
6334,87.9,8.5,1820,2.8,Healthy
6111,87.9,8.3,1513,2.1,Healthy
6341,88.1,4.8,1781,2.5,Healthy
6702,87.7,4.3,1610,2.2,Healthy
7000,88.1,8.9,1688,3,Healthy
6700,88.4,5.7,1892,2.3,Healthy
6122,87.7,8.9,1361,2,Healthy
6476,87.7,5.5,1418,1.3,Healthy
7044,87.6,8.9,1803,1.5,Healthy
6896,88,8.3,1621,2.3,Healthy
6834,88.1,8.3,1383,2.4,Healthy
6861,88,6.5,1652,1.2,Healthy
6379,88.1,8.9,1711,2,Healthy
6507,88.1,4.4,1747,2.5,Healthy
6907,88.1,7.5,1764,2.5,Healthy
6783,88.1,8.7,1452,1.7,Healthy
6271,88.3,7.7,1718,1.2,Healthy
6752,88.4,4.9,1684,2.6,Healthy
6400,88.4,7.7,1483,2.8,Healthy
6146,87.7,7.6,1483,1.9,Healthy
6383,88.4,5.6,1601,1.5,Healthy
6450,87.7,6.1,1497,1.2,Healthy
6227,87.5,8,1446,2.7,Healthy
6569,87.7,8.7,1815,2,Healthy
6132,87.9,7.8,1501,1.4,Healthy
6870,88.2,4.2,1398,1.7,Healthy
7066,88,5.9,1913,2.4,Healthy
6186,87.8,5.6,1821,2.1,Healthy
6856,88.1,6.5,1713,1.6,Healthy
7020,87.7,6.1,1347,2.9,Healthy
6704,87.6,5.8,1775,1,Healthy
6544,87.9,6.3,1603,1.5,Healthy
7016,87.7,4.7,1618,1.4,Healthy
6388,88.4,5.4,1355,2.3,Healthy
6783,87.9,7.9,1925,2.8,Healthy
6883,88.4,4.8,1538,2,Healthy
6639,87.8,4.9,1734,2.2,Healthy
6864,88.1,7.1,1918,1.6,Healthy
6500,88.3,7.7,1548,1.4,Healthy
6299,87.7,5.9,1793,2.4,Healthy
6961,88,6.8,1353,2.1,Healthy
6766,88.4,8.3,1520,1.3,Healthy
6597,87.9,5.5,1359,2.7,Healthy
6123,88.4,6,1757,1.7,Healthy
6859,88.3,4.5,1842,1.4,Healthy
6914,88.5,8.5,1671,1.5,Healthy
6806,87.5,8.1,1576,1.5,Healthy
6392,87.7,6.9,1844,1.8,Healthy
6693,87.8,7.6,1749,1.9,Healthy
7011,88.2,8.4,1903,1.3,Healthy
6355,88.4,5.5,1753,2.6,Healthy
6554,88.4,8.3,1766,1.1,Healthy
6104,88.2,8.1,1485,2.8,Healthy
6746,87.9,6.5,1687,2.7,Healthy
6089,88.5,7.2,1593,2.5,Healthy
6719,88,8.5,1413,1.6,Healthy
7067,87.7,4.1,1452,2.1,Healthy
6604,87.6,5.9,1747,2.6,Healthy
6447,88.1,8.9,1355,2.5,Healthy
6706,87.6,7.1,1693,2.1,Healthy
6579,87.6,4.3,1480,1.7,Healthy
6550,88,4.8,1539,1.9,Healthy
6286,88.1,6.5,1345,2.7,Healthy
7056,88.1,7.6,1431,2.5,Healthy
6982,87.8,4.2,1734,1.7,Healthy
6554,88.5,7,1661,2.5,Healthy
6552,87.7,6.6,1464,2.5,Healthy
6515,87.8,7.4,1875,1.9,Healthy
6602,88.3,5.1,1689,1.3,Healthy
6909,88.4,8.2,1488,1.4,Healthy
6219,88.4,5.1,1494,1.6,Healthy
6726,87.8,8.9,1408,1.2,Healthy
6278,87.9,7.9,1344,2.2,Healthy
6462,88,8.7,1822,1.9,Healthy
6287,87.8,4.7,1520,2.3,Healthy
6717,87.9,8.7,1926,1.2,Healthy
6809,87.7,4.3,1562,2.3,Healthy
6331,88.3,6.8,1511,1.1,Healthy
6294,87.6,8,1345,2.2,Healthy
6367,88.3,7.7,1846,2.1,Healthy
6916,88.5,4.8,1918,1.1,Healthy
6638,87.7,7.6,1473,1.1,Healthy
6520,87.9,4.9,1522,2.9,Healthy
6959,87.7,5.6,1732,2.6,Healthy
6202,87.9,4.9,1527,2.6,Healthy
6318,87.6,6.9,1632,2.8,Healthy
6389,87.5,7.5,1426,1.7,Healthy
6447,87.6,7.5,1495,2.7,Healthy
6227,88.4,5.8,1749,1,Healthy
6981,87.7,7.9,1852,2.7,Healthy
6083,88.5,6,1637,2.3,Healthy
6439,88.3,4.5,1676,1.7,Healthy
6473,87.9,4.5,1780,2.5,Healthy
6773,87.5,5.8,1582,1.4,Healthy
6135,87.6,5.3,1541,2.4,Healthy
6460,87.5,8.9,1362,2.4,Healthy
6215,87.9,8.6,1721,1.9,Healthy
6981,87.6,7.3,1599,2.2,Healthy
6157,87.9,4.2,1348,1.9,Healthy
6102,88.5,4.9,1615,2.9,Healthy
6659,88.2,6.6,1784,1.7,Healthy
7001,87.8,5.8,1339,1.6,Healthy
6998,87.9,8.9,1456,2.7,Healthy
6896,88.1,5.2,1579,1.7,Healthy
6645,88.5,7.7,1567,1.7,Healthy
6368,88.5,6.8,1526,2.9,Healthy
6803,88.4,4.8,1520,1.6,Healthy
6128,87.7,7.8,1448,1.3,Healthy
6967,88.1,7.1,1657,1.6,Healthy
6056,88.1,7.3,1856,2.9,Healthy
6360,88.2,5.9,1468,1.8,Healthy
6463,87.5,5,1556,2.4,Healthy
6811,88,5.7,1454,2.7,Healthy
6497,87.7,4.9,1346,1.4,Healthy
6722,88.1,4.1,1641,2,Healthy
6078,87.8,6.5,1464,1.3,Healthy
6482,87.5,7,1595,1.5,Healthy
6080,88.1,5.2,1898,1.7,Healthy
7002,87.7,4.4,1363,2.1,Healthy
6949,87.6,7.3,1911,1.6,Healthy
6087,88,4.5,1591,1,Healthy
6310,87.7,7.8,1474,2.7,Healthy
6329,88.2,7.5,1897,2.9,Healthy
6254,88.2,5.7,1556,1.9,Healthy
6304,87.7,6.8,1919,1.2,Healthy
6762,88.4,4,1752,1.3,Healthy
6187,87.6,6.6,1618,2.6,Healthy
6970,88.4,8.5,1705,2.7,Healthy
6081,87.9,5.7,1626,2.9,Healthy
6236,87.7,6.5,1521,3,Healthy
6854,88,7.1,1558,2.3,Healthy
6122,87.6,5.8,1591,2.4,Healthy
6049,88.2,6.3,1856,2.7,Healthy
7001,88.3,4.7,1504,2.7,Healthy
6703,87.8,4.9,1847,3,Healthy
6840,87.9,5.7,1593,1.6,Healthy
6677,88.4,4.2,1821,1.9,Healthy
6633,88,7.5,1483,1.1,Healthy
6346,88.4,6.1,1649,2.7,Healthy
7025,88,6.5,1426,1.8,Healthy
6541,88.5,8.5,1786,2,Healthy
6057,88.1,6.6,1748,1.4,Healthy
6056,88.1,8.6,1795,3,Healthy
6582,87.6,8.6,1639,2.1,Healthy
6316,87.7,8.1,1434,1.2,Healthy
6259,88,6.9,1416,1.3,Healthy
6595,87.6,5.3,1603,2.7,Healthy
6283,87.6,6,1458,1.1,Healthy
6850,88,8.5,1916,1.9,Healthy
6934,88.2,5.4,1854,1.9,Healthy
6823,87.7,5.9,1632,1.6,Healthy
6163,88.1,6.2,1430,2.9,Healthy
6107,87.9,6,1529,2.7,Healthy
6277,88.3,6.7,1825,1.6,Healthy
6102,88.4,8.1,1360,1.7,Healthy
6693,88,6.1,1813,2,Healthy
6169,88,4.6,1806,2.5,Healthy
6427,88,7.2,1470,2.4,Healthy
6446,87.8,5.3,1620,1.6,Healthy
6288,88,5.1,1578,1.7,Healthy
6806,88,5.8,1568,2.7,Healthy
6763,87.6,4.2,1611,1.8,Healthy
6644,87.6,4.8,1893,2.1,Healthy
6390,88.4,5,1791,2.6,Healthy
6529,87.6,5.8,1894,1.2,Healthy
6485,88.3,4.7,1394,1.5,Healthy
6708,87.5,5,1360,1.5,Healthy
6934,87.9,6,1748,1.8,Healthy
6694,87.9,4.7,1826,2.2,Healthy
6655,87.7,7.1,1635,1.3,Healthy
6229,88.4,8.3,1572,1.9,Healthy
6709,87.9,8.3,1565,2.2,Healthy
6755,88.4,5.3,1845,1.8,Healthy
6730,87.9,6.9,1701,1.4,Healthy
6704,88.3,5.6,1482,1.1,Healthy
6040,88.3,8.5,1355,2.3,Healthy
6271,87.9,8,1472,1.5,Healthy
6505,87.9,8.1,1726,1.9,Healthy
6650,88.4,7.8,1594,1.9,Healthy
6148,87.6,7.8,1899,2.5,Healthy
6384,88.4,4.9,1755,1,Healthy
6807,88.3,7.7,1562,2.4,Healthy
6649,87.9,8.5,1642,1.3,Healthy
6690,88.2,8.1,1573,2.8,Healthy
6465,88,4.4,1369,1.8,Healthy
6110,87.7,4.6,1595,2.2,Healthy
6312,87.6,4.6,1833,2,Healthy
6734,88.2,7.6,1447,3,Healthy
6256,88.1,4.2,1621,2.6,Healthy
6455,87.9,6.4,1885,1.3,Healthy
6207,87.8,5.8,1534,1,Healthy
6795,87.9,4.6,1576,2.8,Healthy
6925,88.2,8.4,1514,2.3,Healthy
6096,87.7,5.7,1409,2.3,Healthy
6025,88.4,6.5,1614,2.3,Healthy
6471,87.6,5.5,1426,2.7,Healthy
6650,88.1,5.8,1331,2.6,Healthy
6061,88.2,5.8,1392,2.9,Healthy
6381,88.2,7.9,1451,2.5,Healthy
6423,87.9,6.8,1613,2.9,Healthy
6272,88.3,6.5,1344,1.8,Healthy
6087,88.5,4.6,1542,1.2,Healthy
6375,88.4,5.5,1504,2.2,Healthy
6250,88.2,8.3,1610,2,Healthy
6027,88,7.3,1684,2.9,Healthy
6935,88.2,4.2,1543,2.2,Healthy
6148,88.1,7.7,1464,2.9,Healthy
6739,87.6,5.8,1925,1.2,Healthy
6352,87.9,4.7,1797,2.2,Healthy
6687,88.4,6.2,1329,1.5,Healthy
6669,87.7,6.9,1373,2.8,Healthy
6303,87.5,6.5,1784,1.6,Healthy
6294,88.4,8.8,1634,2.5,Healthy
6666,88,4.5,1428,1.4,Healthy
6121,88.4,5,1790,2.3,Healthy
6205,88.1,8.3,1640,1.2,Healthy
6757,88,7.3,1540,2,Healthy
6544,87.8,8.7,1887,1.2,Healthy
6244,88.1,4.8,1775,1.9,Healthy
6976,87.7,5.6,1653,1.6,Healthy
6641,88.3,8,1616,1.8,Healthy
6460,88.1,4.6,1799,2.6,Healthy
6238,87.6,8.9,1846,1.7,Healthy
6397,87.6,6.6,1326,2,Healthy
6740,87.8,6,1633,2.9,Healthy
6272,87.6,4.9,1710,1.6,Healthy
6125,88.5,7.9,1806,2,Healthy
6176,87.9,4.6,1481,2.4,Healthy
6955,87.6,6.1,1690,1.3,Healthy
6922,87.9,7.7,1425,1.9,Healthy
6544,87.5,7.6,1695,1.9,Healthy
6680,87.8,5.5,1364,2.1,Healthy
6649,88.1,6.8,1764,1.5,Healthy
6588,87.6,4.5,1539,1.6,Healthy
6003,88.5,4.8,1485,2,Healthy
6893,87.7,7.3,1384,1.5,Healthy
6898,88.4,8.1,1546,1.1,Healthy
6306,87.9,4,1626,1.3,Healthy
6120,88.5,5.1,1512,2.6,Healthy
6442,87.6,8,1337,2.3,Healthy
6872,88,6.5,1906,2.9,Healthy
6424,88.1,4.6,1860,1.7,Healthy
6235,88.1,6.8,1708,1.1,Healthy
6896,88,4.4,1689,1.4,Healthy
6348,88.3,7.9,1380,2.7,Healthy
6797,87.5,7.1,1482,3,Healthy
6122,88.3,6.5,1372,2,Healthy
6611,88.1,6.6,1362,1.7,Healthy
6198,88,4.8,1398,1.5,Healthy
6897,87.8,6.4,1593,1.2,Healthy
6453,88.3,7.2,1407,2.1,Healthy
5994,88.3,5,1750,1.4,Healthy
6069,87.6,5.2,1809,1.2,Healthy
6016,88.5,4.3,1796,1.5,Healthy
6946,88.1,4.1,1340,1.2,Healthy
6420,88.1,5.1,1713,2.1,Healthy
6182,87.8,6.7,1493,1.3,Healthy
6445,87.5,6.3,1811,1.5,Healthy
6606,87.7,9,1400,2,Healthy
6571,88.2,8,1653,1.1,Healthy
6452,88.4,4.9,1334,2.1,Healthy
6244,87.6,7.9,1729,2.5,Healthy
6390,87.8,4.1,1459,2.8,Healthy
6698,88.1,6.3,1743,1.1,Healthy
6867,88.1,6.8,1536,2.5,Healthy
6626,88.1,8.1,1852,1.5,Healthy
6324,87.8,5,1383,2.2,Healthy
6078,88.1,5.6,1883,2.8,Healthy
6375,87.7,4.2,1837,2,Healthy
6676,87.7,8.7,1791,1.2,Healthy
6338,88.4,4.7,1868,2.3,Healthy
6159,87.6,4.7,1917,2.1,Healthy
6001,88.1,4.8,1586,2.3,Healthy
6609,88.2,7,1657,1.1,Healthy
6752,87.6,4.8,1880,1.1,Healthy
6929,88.3,8.3,1617,1.7,Healthy
6114,87.7,8.2,1830,2.2,Healthy
6707,87.9,7.4,1433,1.9,Healthy
6722,87.7,6.8,1515,2.5,Healthy
6123,87.9,7.1,1612,2.1,Healthy
6961,88,8.4,1466,1.2,Healthy
6414,88,7.4,1580,1.4,Healthy
6328,88.5,8.3,1323,1.4,Healthy
6846,88.2,8.8,1874,2.2,Healthy
6429,88.1,4.6,1615,2.3,Healthy
6759,88.4,7.7,1698,1.2,Healthy
6315,88.2,5.4,1408,2,Healthy
6231,88.1,7.4,1735,1.7,Healthy
6127,87.6,5.6,1365,1.9,Healthy
6631,88.5,6.2,1435,2.7,Healthy
6713,88.1,6.1,1519,1.6,Healthy
5990,88,4.2,1636,2.4,Healthy
6381,87.6,7.9,1488,3,Healthy
6208,87.5,5.7,1715,1.6,Healthy
6938,88.2,8.5,1437,1.1,Healthy
6170,88.2,5.7,1880,2,Healthy
6901,88.1,7,1470,2.9,Healthy
6071,88.4,5.2,1473,2.1,Healthy
6356,88.3,8.5,1652,2.9,Healthy
6642,88,8.7,1855,1.2,Healthy
6356,88.2,4.1,1670,2.6,Healthy
6613,87.6,4.5,1781,1.7,Healthy
6632,88,8.2,1471,2.4,Healthy
6331,88.2,6,1710,2.9,Healthy
6731,87.7,8.9,1616,2.6,Healthy
6732,87.8,6.4,1477,1.8,Healthy
6742,87.6,5.8,1474,1.4,Healthy
6858,88,8.2,1425,1.1,Healthy
6001,88.3,5.3,1572,2.5,Healthy
6638,88,5,1756,1.1,Healthy
6642,88.1,4.6,1604,2.1,Healthy
6355,87.9,8.9,1697,1.2,Healthy
6030,87.8,7,1647,1.2,Healthy
6293,88.4,7.4,1690,1.2,Healthy
6875,88.2,5.5,1558,1.9,Healthy
6305,87.5,7.1,1411,2.6,Healthy
6805,87.9,6.5,1763,2.2,Healthy
6511,88.4,5.8,1432,1.1,Healthy
6140,88.1,5,1509,1.3,Healthy
6041,88.4,6.4,1476,1.2,Healthy
6361,87.8,6.5,1427,1.4,Healthy
6005,88.3,8.5,1509,2.5,Healthy
6488,88.5,5.4,1538,2.1,Healthy
6126,87.6,6,1482,1.6,Healthy
6345,88.4,8,1910,1.6,Healthy
6465,88,7.5,1617,2.7,Healthy
6938,88,4.6,1585,2,Healthy
6889,88.4,6.3,1821,2.6,Healthy
6020,87.8,4.6,1796,2.8,Healthy
6659,88,5.1,1349,1.6,Healthy
5960,88.4,5.1,1782,1.7,Healthy
6578,88.2,6.1,1486,1.4,Healthy
6914,87.9,6.1,1629,2.3,Healthy
5980,87.6,6,1436,1.3,Healthy
6085,88.4,5.2,1863,2.4,Healthy
6667,88,8.1,1795,1,Healthy
6034,88,5,1428,2.7,Healthy
6392,88.3,6,1457,2.8,Healthy
6077,88,4.1,1488,3,Healthy
6262,87.7,5.7,1667,1.8,Healthy
6696,88.1,8.4,1565,2.7,Healthy
6848,87.8,6.2,1645,1.5,Healthy
6469,88.4,6.5,1582,1.7,Healthy
6528,87.5,5.4,1737,2,Healthy
6533,88.1,8.3,1647,1.9,Healthy
6835,87.7,7.9,1651,2.8,Healthy
6743,88.3,5,1544,1.6,Healthy
6773,87.9,4.4,1654,1.5,Healthy
6524,88.3,7.7,1835,2.1,Healthy
6268,88.4,7,1466,1.7,Healthy
6683,88.4,4.4,1678,1.2,Healthy
6858,87.6,7.5,1762,1.6,Healthy
6489,88.3,6.8,1388,1.8,Healthy
6082,88.1,6.1,1717,1.3,Healthy
6826,87.8,9,1770,1.6,Healthy
5964,88.2,7.7,1498,1.8,Healthy
5981,88,5.5,1575,2.5,Healthy
6179,87.7,8.6,1583,1.1,Healthy
6081,88.1,6.6,1868,2.6,Healthy
6797,87.7,5.9,1690,2.3,Healthy
6527,88,4.9,1800,2.4,Healthy
6289,87.5,4.6,1638,2.3,Healthy
5957,88.2,4.5,1566,1.6,Healthy
6193,88.5,4.9,1681,2.8,Healthy
5965,87.9,7.6,1849,1.8,Healthy
6137,88,4.7,1690,2.5,Healthy
6227,87.8,4.9,1718,1.6,Healthy
6395,87.6,7.1,1317,1.3,Healthy
6720,87.8,8.7,1856,1.6,Healthy
6018,88.3,6.4,1729,2.7,Healthy
6233,87.9,6.7,1748,2.2,Healthy
6649,87.5,7.7,1368,1.7,Healthy
6770,88.2,5.7,1516,2.6,Healthy
5950,88,5.9,1327,2.3,Healthy
6473,88.1,7.6,1895,2.1,Healthy
6625,88.2,7.2,1324,1.8,Healthy
6879,88.5,5.5,1454,1.4,Healthy
6407,87.8,4.8,1346,2.9,Healthy
6397,88.4,7.7,1624,2.1,Healthy
6478,88.2,6.6,1843,1.7,Healthy
6565,88.5,6.3,1706,2.9,Healthy
6916,88.2,5.2,1399,1.1,Healthy
6615,88.1,5.5,1565,1.9,Healthy
6558,88.4,6.2,1797,2.9,Healthy
6914,87.8,4.1,1836,1.1,Healthy
5980,87.7,8.7,1715,2.2,Healthy
6597,88.3,8.4,1630,1.2,Healthy
6832,87.8,6.3,1841,1.1,Healthy
6877,88.3,9,1812,2.7,Healthy
6350,88,8,1496,1,Healthy
6382,88.3,5.3,1845,2,Healthy
6489,88.2,4,1859,2.8,Healthy
6465,88.5,8.4,1681,1.2,Healthy
6264,87.8,8.1,1552,1.2,Healthy
6401,87.7,7.4,1658,1.1,Healthy
6589,88.1,7.4,1406,1.5,Healthy
6630,88.1,5.7,1634,2.6,Healthy
5981,87.8,7.2,1824,2.9,Healthy
5941,88.4,5.3,1426,2.7,Healthy
6426,88,4.6,1431,2.2,Healthy
6211,88.2,7.6,1576,1.3,Healthy
6300,87.7,5.9,1667,2.6,Healthy
6244,88.2,7,1637,1.6,Healthy
6449,87.7,4.1,1504,2.1,Healthy
5937,87.6,8.2,1342,2.9,Healthy
6507,88.2,8.8,1699,1.1,Healthy
6723,88.4,4.5,1302,2.8,Healthy
6516,87.6,7,1356,1,Healthy
6521,87.9,5.6,1879,2.6,Healthy
6251,87.8,7.7,1379,2.9,Healthy
6335,88.3,4.9,1353,3,Healthy
6253,87.6,4.8,1424,3,Healthy
6260,88.5,7.1,1346,1.8,Healthy
6064,88.1,6.1,1629,2.1,Healthy
6625,88.2,7,1614,2.2,Healthy
6434,87.7,7.1,1403,2.6,Healthy
6465,88.1,8.7,1683,2.9,Healthy
6345,87.7,4.4,1691,1.3,Healthy
6185,87.7,8.6,1825,1.7,Healthy
6402,87.7,8.5,1572,2.6,Healthy
6318,87.9,5.6,1519,1.8,Healthy
6872,88.1,7.7,1545,2.7,Healthy
6660,87.7,7,1452,1.4,Healthy
6662,88.5,5.9,1833,2,Healthy
6689,88.1,6.2,1765,2.8,Healthy
6332,88,6.6,1586,2.3,Healthy
6745,87.6,4.1,1484,2.2,Healthy
6059,88.3,6.6,1533,2.4,Healthy
5922,87.8,8.4,1671,2.2,Healthy
6889,89.3,5.7,1525,2.4,Healthy
6075,89,4.6,1523,1.7,Healthy
